user_id,password,age,gender,mbti,job
0Wm5pPicQx,"fa""Ss2*yC0~J",32,1,5,5
1EOI0GBxmh,"m&<N30zG""-hb",28,0,12,4
QUWAAx8BlK,w6HK*AK~.q*s,25,1,10,5
U7ou6CBA1a,"GY+,&wUd`nj!",45,0,6,4
Rr981NY5zD,]iF?o|JBoPQ9,30,1,7,5
Edolf6IzQG,L}U?0QnC8jcx,45,1,11,5
1NDZGFoJiZ,/;=ROPD_P.Jr,30,1,7,5
dXZTrceZ59,z<mGJ+s|m41t,26,0,4,4
AvUpCPaZtG,^g]V?1M`i)o8,20,1,7,3
8aKdeDmcTm,4YC1P4I|ATJv,4,1,3,0
FzU4TCjoUn,=U{rdO{.C`Uh,28,1,14,4
aOELQI3OoK,"GP5T?|Lu""K1O",23,0,1,3
1PND3hucnX,9SIfd1^+EVe5,25,0,9,5
L8bi50s8Cs,"ZQ?uOUH&of""c",32,1,5,5
uWVeQ8h6be,=ZWfsSGo{XGX,30,1,5,4
mnmkTa93jP,"y`P;c>~R,wnS",25,1,12,5
B61zct655z,"s""X,QdS%@X&Z",22,1,1,3
ZAvUluEJBk,#l*#0-LE0O<(,25,1,12,5
ahUxQfEFK8,"H}UNmtx+?,`q",25,0,5,4
9F04VgAlHn,CR891m&%3K2\,26,1,15,4
Pf9JBlrHU6,V`8dIYyUmZZn,23,0,1,3
gTIXMqbA4c,J}RfUrWJK-ZM,38,1,10,6
hUYrzv8qx2,cnLtSDQ|j>pf,25,0,5,4
IUbGLqVlg4,8_9hR[JHm4X0,25,0,1,3
igMKYgPoIv,|{?XytF#R(W<,26,1,15,4
K6HB5UAvAq,p!$$9vnh~N`{,37,1,0,5
ADo6arIvYG,j{}lGH$O}GHL,28,0,0,4
e0yan6fjeq,"/qSM\d8""lUh0",27,0,0,4
PRAsRFo4P2,rwVH!YWoffCK,38,1,10,6
uDb8Hfh2zu,"_x32,IIuc2c,",28,1,14,4
8bxHfL0S2O,"_d,?qqjRfF},",43,0,12,5
1G57AmtTLp,P(Tt}Jo7F4^Q,26,1,15,4
R8PR8dwYuj,yBQ9rd_?u9/O,25,1,10,5
UrgTm2NBAk,kRG8{HS:z|{a,24,1,12,3
9Y3jvKy0eZ,TDU{Hi.v8g*5,20,1,12,4
1XnWqY22Jh,}{{7d7A[MeOT,31,1,9,5
RXzMmz2019,`R^>#li8&q+Z,30,1,13,5
t8cwlkKLy0,(=4YC]5ej78b,30,0,12,4
gZ0HbDABK1,=@6wsRrDhIue,32,1,5,8
OJtGAJw9YM,LG3#Q1(c:%n7,30,0,9,3
tlxsj5Q6we,*T<-LOcgj:R^,27,0,6,5
FhWWa01JiN,=P_|;HH{V0n6,30,1,13,5
BYGYSX6QK9,l<A(*xb>jsW6,30,0,12,4
LFHgt4qe65,@zJjw\kh)l=2,26,0,4,4
WvI76rV8XP,?7j(]QP7'!95,25,0,14,4
h9YLa1GJ3d,"+t""Xk@FM]njZ",25,0,3,4
KRLRaOMtwU,(O*5GRe?$)-%,24,1,4,3
fIj5lYfkdV,r:&XEyAr]@Y0,30,0,3,4
zEBz0Rl8ne,%@FJuvrdf/zf,29,0,6,5
oQJBNbQoiD,b5\@<zODmhHJ,32,1,5,5
BDygFO7grH,s:=rvI{Ls00Y,27,0,0,4
LudAci6bX7,'49xBj|hCKI2,30,0,12,4
Dl8fN97xGC,5`z=P`aXY>(K,24,1,12,3
VOlG2hlvwd,"KS8}3/""I+V[:",29,0,6,5
db1mA75Hkx,"]BOu,0iMWY8B",4,1,3,0
wu5KnR2Z8x,X^\vRF'p!R7c,25,1,10,5
MpAQelayeK,l72&Z3:Xn--#,28,0,12,4
bgfFliiLNI,SXMAp+3+`M;H,29,1,12,5
j6ecq3Yg1y,e)fU)D@bTcqt,21,1,7,3
zCf2DaIi7m,%d>]doq3emeB,20,1,12,4
tbH2sKy5Mf,**/Kj/w_$pwX,24,1,4,3
hN6X1q0qCl,62%LoRHy@tT|,43,1,11,8
mGS3yfsAYX,BOh]=#.nJP`J,30,0,3,4
4xAOvXK7J5,fvxw>Lu>6~o%,26,1,15,4
jWc0IfnE6P,R%3z{OLcDP%},29,1,12,5
SbqZK3IfHS,^P{IirW3qQ4-,27,0,4,4
PvJQGGlzxc,5W(hI'%(.o3@,29,0,6,5
kggS5x7Zrw,[E`{F6Vv%vwF,25,0,1,3
x3QlOjflh4,{#4&SC5c67xv,30,0,3,4
iu7zmsGDOz,LTD:bkKW^f>;,29,1,12,5
RZbKltziSD,%I}ox9j6VD_l,26,0,13,3
80MIvT6Lzt,ek+3Ku1FiB]7,29,0,6,5
ajsdbDIkpC,M<CEd81)17!U,32,1,5,5
icb1Y7zCMY,d7nCz[w{d'=V,45,0,6,4
zeyXdj1Mgo,T{T:2pui%LJ~,25,0,5,4
De6u2MPPd0,|~s/I'cm9\JC,28,0,0,4
gTeXxPMWIs,|H(st}!{lwlI,43,1,11,8
FtRTvuP6su,"ELK3t+Tu,Cir",30,1,13,5
QopBzVSLNV,'kfbs$;7`g?*,21,1,3,3
TqRiG17bW8,>i'Q@+KX:S>8,24,1,12,3
84tP1QgNfd,A_}.=Zha#Jhp,30,1,7,5
wZOdI6KnZy,pl|$hye\@^g2,25,0,5,4
GTtjQ5TczG,MB/BQ|b@1A!-,28,0,12,5
KmQr6L3rni,+MhgOIm=^{2{,25,0,1,3
XwL7saQ7rG,H)C9Go-=%.B#,45,0,6,4
GOWHKc0X8H,"5^},v1pV{*Ty",45,1,11,5
T8VNbDfKwQ,Ly3cfo26v}.Y,45,0,6,4
gymxr1p2F2,"&f,F:29S#U;?",20,1,12,4
X53197gELp,"-WG,{d8cxsy*",25,0,3,4
BICFgxyGAu,=^lk:%#}1=cu,25,0,1,4
sV6NMqMm3R,>^QPzMCZ@jec,26,1,15,4
6oY7XuCTFK,(Y1UJ.eTR&:8,30,0,3,4
vUlY85Rc7j,"30%ra:O7""_1^",21,1,3,3
be3R7K7U91,x|tibV'W0gOw,24,1,12,3
pA3pNmKbQY,;lQ*U7898Y.9,24,1,12,3
bX8mfm1rWW,1NDhsf=C:0s{,45,1,11,5
rcuBmLZkMj,\Vk'(dLY}W+1,32,1,5,8
xzSRQMe782,Fo(h4F#P?5\[,25,1,10,5
emRXVOzbVx,[I$WP)A4=*6K,26,0,13,3
5bAocOh0hz,J!%8@`-w$(C/,4,1,3,0
GlKYrudiR6,0q=%[N|]$4ud,25,0,1,3
KyjK4ICRxN,XW<s~g9`1\P%,45,1,11,5
7ZDxOEOepO,"@3z3t"":nI~FE",20,1,12,4
1p2iJLz918,"1*""[`,Gifu(&",20,1,14,2
YK0Y4XwNAU,"9sHvW/6xY,S{",25,0,9,5
8fC0zY99mQ,iKCu\+G^+TUE,27,0,0,4
TBah9H3i6k,>!XPoq5u%#U7,31,1,9,5
YWmGIXdZZl,",3G1']8$3UYU",43,1,11,8
b8nYJlDnWN,JUI5f)`J`\qS,24,1,4,3
ePXPuA8pKC,B=KBA8*~&PPE,28,0,0,4
QhuZbFRmbI,7^wZVCyVP&$1,21,1,3,3
zq0NTQ3NBd,"?[|""#rzH""40Y",28,0,12,5
pBnFWpI0ZQ,*:_?>!(]vK6\,25,0,1,4
96rsWcA79P,8)ge182Hqp7-,27,0,4,4
VqcrRIAiCb,0_~cm#{>-*7m,25,0,9,5
or7LPOTK0w,0Au4fwAB<19-,27,0,6,5
DfORoUnG9n,t2aP=QdJp79x,40,1,6,5
ejl1gMZogE,/d}#/G^mRc=L,23,0,1,3
nxtMBkW0ik,_07E$dx-2V6>,37,1,0,5
Ac9QD3Utzd,"F]7g+tfMc1""7",22,1,1,3
mSMW8oizqg,q?{8pt7)2f(&,20,1,14,2
XddOzzffrX,"GL##,yQOdC>""",21,1,7,3
AOsRMarO0c,":Glv^@4bTj""l",26,1,15,4
TjTaoMaani,"t""|[jeF`I{zu",25,1,12,5
vas6hXdNsC,+.Bt[bW{*w6!,26,1,15,4
VuLYvFlKZP,xJXw\9mTW2\k,44,1,9,8
c1zSOe0aGk,G0UVlgA)%X?h,29,1,7,3
5RR6TOIvpY,"V.1n""7O)O@>H",28,0,0,4
EgxWztD8oC,"|""6Mrg*w~%L""",37,1,0,5
ZDgDWohL1p,z=;&(!Q#r4|R,29,1,7,3
Mipimk1JwH,">Q+@g}Ap_:r""",26,0,4,4
fbzXkpA20G,?A4h;-r0;\Rd,26,1,15,3
VxEwB05LTM,VvIRU*rN?Q0d,29,1,7,3
Y6DK88UYDj,;PW/*;KIE[nw,29,0,6,5
7sciQvBNsZ,cBzAUCe!`I$i,25,0,5,4
rwWZsXPlvG,}Bvv\i>fv\e(,24,1,12,3
NEZfxatpHM,Mn{K!X+72q}t,25,0,14,4
wJM5TZTXK9,|9@r2Txcdj(o,32,1,5,8
S1E8zNmxrP,^}iHQ7b[TJcH,32,1,5,5
aRoOXWr8x7,f[yz?R$;_qqi,26,0,13,3
wTFMKuz0a9,08L]kNG'6TqM,20,1,7,3
6pql3NCz0x,B`Y+JE!N9ERa,31,1,11,8
X3yyWvXI8E,*h))z'ksGq.c,21,1,7,3
xcVdxRZhnL,J3Q6rnzW$B}(,22,1,0,3
Is76AtSRpz,"WdUS,Xn~Se$p",29,0,6,5
f4zpfaasby,ohN~63H~>I6u,29,0,6,5
PdBesYxrGn,/Z}6F#BX9Zc:,30,0,3,4
GVJTeyE0f7,dECt8PPp4deG,24,1,4,3
t6xEQioqFW,NIB[iuk6]X>j,44,1,9,8
d8xgMbFp3q,ZT#y=Z>;tci',25,0,5,4
VpDH9dpkr6,k>]UqACx7L6o,26,0,4,4
oSSmkWKDfo,V!#|QFNH|YxD,26,0,4,4
pX0D7ivKWO,5Y~5jJ#Drt*h,32,1,5,8
Z0cqmGZXRX,b/\{HT+WOQk*,28,0,0,4
qagvhVjYWb,"1zD""y8%^B,qS",28,0,12,5
WFuB9KYWiz,"""e~""p}}3^Et&",33,1,11,8
mdzawx4ZUB,2W*qI[T1RudD,20,1,7,3
ODVNjOEV4k,r%9NtA'B~\5s,30,1,7,5
RKFSy35J5N,#;vbR=MaB1YW,30,1,5,4
y11TM6ZvMQ,cB)TXq<:DqkS,45,0,6,4
itP13jX73t,"V&$,I)=fbC<{",37,1,0,5
vr84kxNsd4,"fsO[:xz#""{3p",30,1,7,5
jUIgRSR8cD,eEF*41cimB*^,27,0,4,4
BSaF04NZ3g,c~MP2N_(#d-Q,37,1,0,5
nv1RO55KeH,D:1b<=[Qv`Kz,25,1,12,5
C49ERpJoMy,*GPH$-&w8o9x,21,1,7,3
Gua5DNdvvd,yz4C):S\-Xo[,31,1,11,8
URyii8Eqb2,9Jbraaa\pbqb,40,1,6,5
r5pi9tJJEg,nsweBjk!*`9m,45,0,6,4
WrsMGb0CVf,^F)g._Y78c*v,44,1,9,8
kj2mHpud8B,iaE]eLnmXzjM,25,0,1,4
sI4oYSeWfz,|lw4VFrWY#y8,28,1,14,4
WsWG5RazC7,*y}XE^4.*\it,40,1,6,5
UwjALCImtp,"3U/qM*^*NP~,",30,1,13,5
UUFQswxliw,CGLoIt9m?c<V,22,1,0,3
Bqa6BIkCui,",(A(%P&dwUmZ",24,1,12,3
VHUnu6qOit,"i)5BM,SphUX2",32,1,5,8
d6jtrbabgX,8/b:a+<O'[f0,25,0,3,4
Qv2yUiIk3c,g:?Fkk:rrmH#,30,1,7,5
WZweB3lOfb,L^/Y+(z]S{sQ,20,1,14,2
5yyShC6p97,`XEoQhe#)\:5,38,1,10,6
Pce7BRN1Af,7DfR.RMRhu9H,23,0,1,3
PDblSWmYEX,qB/cXx]DzRay,30,1,5,4
eLSPBIvAsN,Yiz.`FcGUsS+,20,1,12,4
5LMRjegDc0,VWAX0:+0f*J:,25,1,12,5
cppnJm6qPe,{\l05kkGe6)I,22,1,0,3
m2VXK2ypP0,/XU~v3H6G02p,30,1,7,5
MPE3GojRcZ,40FR|vXN@d7s,25,0,9,5
9S7H55jAcj,{HG+;KVS)a5G,29,0,6,5
kf5AQlYCHn,pJQ$Ozz]!Y5t,26,1,15,4
C5f18amXrA,/?pcxQ66}gB$,29,0,6,5
7k6NgjsQoF,0y;9j`aOeqpp,31,1,11,8
BCQKsA0oFf,xFZ?9}oxynhm,43,1,11,8
8FmHw5WchQ,Oh.{a93FQ1VH,31,1,9,5
m74PnzMTSP,"4BZ3ap^[2""VX",25,1,12,5
g86DtgY4S9,3CfPl=}9z_kV,21,1,7,3
7OADP5ozIq,5/17#xja6bSY,20,1,7,3
lU37ckc2Bc,"9/%8(,O2xf6H",45,0,6,4
VSBy6ISAZy,"Nt,)*+h3yr,R",40,1,6,5
CjcMPGZi75,Sg<}4.j/3+:4,38,1,10,6
fYjoprCTQH,".LtTF""J|BN,n",31,1,11,8
Az1peYlKsS,"WP"":5;x|E6D@",38,1,10,6
FVMkID9Jo7,J[k9eB+\GYVp,32,1,5,8
xMq0Qbv52v,N~`EFHyKxWa8,25,0,1,4
sPBjMcOZ8D,"d4I;,^2""cYu[",24,1,12,3
Wnha0Uq05B,jwmd2-yuYdxw,29,1,7,3
C3RDedZKBu,+la'wH_l'WFO,32,1,5,8
1lxKgwPlEr,Crx@x5}rD5!z,40,1,6,5
SA3rgWQVvT,rt!(Etv;Qb.:,29,0,6,5
7Xcx3kWKe7,Qa)iN(aRN\[L,30,0,12,4
sPXMCfFMlH,E#*lHlh3){}r,32,1,5,5
ASZ3SJYdZh,rq#iUAix(3bM,32,1,5,8
nCAbMKjGBF,4<K&.SsM$hXU,40,1,6,5
o62hEPY3b1,ZLy]b'&6\3*v,21,1,7,3
ZyUrWg1Q4F,Y0+[93~vTW;Y,23,0,1,3
Q2VW77Fx3z,Qz0}F@=8WkZJ,27,0,4,4
Yngt62QVMk,O?[Ix=>B4B<(,25,0,9,5
RBGrfrJiDY,"U#r:w,h~N""""c",40,1,6,5
kz3ZdTG8Lu,"bH'=%&F#]yw""",25,0,9,5
ESGJxxvoYF,"mGM,?DqB""qih",28,0,0,4
4Z89pC5r0C,",WLc%D&Q6P>d",28,0,0,4
R5aVn7OOEM,+hh(;=Pbz!&M,25,0,3,4
ZAQzffPylL,"j})f0qj-ws""D",29,1,7,3
TtUGA0CMM7,'%578`!KJn60,40,1,6,5
f08dE7D3ci,"Xf9;/*(bFky,",30,1,5,4
fZBfC2Ctor,I(3~rqlJ)kj~,43,1,11,8
vgHUW4KV1g,`3PB<=5pHD};,25,0,5,4
8i6jzMnFQU,z{_<@<lr*M%Y,32,1,5,5
wiUlMgCWRQ,XHLv;gXRmBR8,28,0,12,4
ljcTuZKBb2,{S>`s$9)B{.a,30,1,7,5
T0gb6sKer7,KS;5#H8X:qiI,32,1,5,5
cGtsUzoEDA,\`n;VJ7XCvik,44,1,9,8
vayp140RZw,"8!G''G,:UFoI",24,1,12,3
UALJtUkKWK,JS9kEb-EyS12,20,1,14,2
yPdJw0XEi0,Kz4v:PHTHx[K,21,1,7,3
fpc7e9Jmmm,_`&\M98xO7<O,27,0,0,4
fTzRhIs03I,`)W/_pS)@g*!,25,1,12,5
2OsBn5yaAO,"~vlsJ$:;U,X]",29,1,12,5
8jXKM1gLnL,^Xg~vc3\sfr),20,1,14,2
g0gyk07aUb,p1k{A$K+r[D$,31,1,11,8
CuU4hh3uzB,"YxUw9r""vi]wY",4,1,3,0
jbKGqIsJhv,":`i4,y""PF\yw",40,1,6,5
eWDSgnju2M,IC6]!=?uw7n!,22,1,0,3
hxPLMGKA3M,j(#)HsS(l:ai,20,1,7,3
NmJB1i6iD3,6z3<)[Lzk\N(,30,1,7,5
ehdorXhPRX,_ZjHYk^+<37n,33,1,11,8
rUWoSl5ImZ,"]q~5{A18[Q,W",25,0,9,5
O1zugkMS4n,%0\?<}3_'l2v,25,0,14,4
lgBbJ3S2qG,2I[9fslI_#m#,26,0,13,3
vpEShQryoL,"F%)u""yVP#S-^",40,1,6,5
jZAxf2ukTe,/j;[\|+M>O~*,27,0,0,4
UIQN8TCvES,{;5_>^zz7w{q,32,1,5,5
5TACs1srLP,"}Mi2H\eHh""h[",38,1,10,6
9boQkCTZ2c,Ywj]'G9O[^Xh,32,1,5,5
v8JSS0gEmd,;*`5*{[}(=.t,25,0,5,4
y9fkgWnyQp,0D6z#yfYt>#t,25,0,14,4
R5KQ4UKr06,"JW,:B-FoE04a",26,0,13,3
yeqyBEM8OZ,9Few:dfhwp%0,30,1,13,5
rHLFgm130e,^70+yn_qh9iu,20,1,12,4
VReE1JJAlh,&.syOg=)BnG3,37,1,0,5
VNdNlmq5jS,<4i*ru&@A]f2,30,0,9,3
2K6fzGiVw4,;uoY4[;jY%e[,27,0,4,4
oOFXtTdwYv,T5K6c;ujV=oO,40,1,6,5
TLDNalrWna,]<*BA`!41ZqX,33,1,11,8
mCpPEKCKNe,o;s'~FVY7mT0,26,0,4,4
3VcRgBt58z,=x1C'C0kP%vq,37,1,0,5
gz1fTexorO,hf)TnRsKKrqw,33,1,11,8
kgKQJWd4hp,Vof}cW41Fi$K,30,0,12,4
g5iMlOp9KG,#(D6MA_O<5D!,29,0,6,5
DJI0ENMtBq,"A7""\nMV).FBG",4,1,3,0
8naUFua1KX,"b%,$fpo8,X!G",43,0,12,5
EdhQc0b7Gn,(=YM19JL=]Ls,45,0,6,4
oF3yOH3Gho,S)XjZOQ!xN*4,45,0,6,4
LwhArwUNlB,S7'i&QYi9yy6,43,1,11,8
d9w0agr95m,ZNDnJi2=#7:H,22,1,0,3
2h9wuis4TD,%p2?neK7l?v},22,1,1,3
56fGN9rNMu,S~$vl+M+EI)L,26,0,4,4
GskaC6xdn5,8j=+K5%<j8{>,45,1,11,5
BPgrJ7UG5f,L:}YJ9[Q!`a0,28,1,14,4
sQcfXWOFJQ,"]6g0""!1@yruD",31,1,11,8
hygHm1Pjkv,"#MoXs,$buVQB",32,1,5,5
b98VFAhZ59,~xkIIGQf@vXl,24,1,4,3
fOO0hMHqxX,(oNC1]YeuNn},28,0,12,4
vjubmdNPhS,pbKf~UWGr#<S,32,1,5,5
LeT7YmoEb3,'B[]nqaVr~Ki,26,0,13,3
pFbZfqRjzW,MT|wc}8cTbfj,38,1,10,6
6TNx3Td67i,(v~NpdA\n=!n,31,1,9,5
pzmPjD6VuM,"(w}XX`Z2,qog",30,0,12,4
QqYp8HZ9rQ,"t""Hx}dA$U\U)",40,1,6,5
qZf6gU8XoW,A/G$-8UfozhV,30,1,7,5
2O9frsiOXA,7!bB?p5lX0j4,27,0,6,5
SSptCy9GP0,{ELVm@]4#h7/,28,0,12,5
gCcqrG9yYd,1.S?x*Kgnr#{,29,0,6,5
dRQgmtQPmv,IcX:&{#sa)0e,27,0,0,4
iqo0DSD7LG,N;HhT?a!QH4B,32,1,5,5
59t7VFwzww,ezh~p;LS\g0Q,27,0,6,5
sWL0cuIHUH,n[H'sM9%_l<#,26,1,15,3
JDXt57Llwr,[/T0')B0*aoa,30,1,5,4
zhEaAaQLY1,*$`@~oe1fdC4,24,1,4,3
148sF9sYNX,Ik5-@jh9<Ptm,29,1,7,3
RlKMNycOq8,"g^@n)Jrm""0%K",26,0,13,3
JH7snNWdYe,"+*W=j,/Kq$CL",28,0,12,4
fInfjEpJ0W,+|)(C.>|h/eU,32,1,5,5
59ck2xP7n6,kioKr[aTa?|^,25,0,5,4
j8oMbrwUH9,I.=3w1L?nv4Q,24,1,4,3
EWfjAFsyzv,2D>(N&Q^W:;O,29,0,6,5
tJlyBgibtC,]Aw_i<O[au#U,4,1,3,0
pFKSAGDX7j,/ZDAGrk[rKL-,30,1,5,4
zFMg5Rr1Uh,"9,RPn/ZNNX7f",45,0,6,4
coBK3GoWA6,]YheC6'%??*4,28,0,12,4
eMxS4hQ3qv,@WVqk+AY'e8e,29,1,12,5
O5TeN5ICbX,z8W@Q=PZPAqY,23,0,1,3
2SPSJiYHhF,X-MA:F37|+G?,21,1,3,3
fHZZyKB8BO,{Rn/Lo(J`:p/,30,0,3,4
IEpKDGpvBc,"@uv5.by[^""[#",4,1,3,0
SIV7ua26tK,FKpV'};TK<R<,27,0,6,5
BuChhARIPJ,Bjd0Q:JY]kh],30,1,5,4
Aje1a7I16n,"j=xt_@$^,!U(",38,1,10,6
uANb1J4B52,z3GN=e{)jL;W,29,0,6,5
orBeo2c2Pr,"-8q'1d<{#d?,",24,1,4,3
XyDNnR0ped,'-i(jYk|U+KS,22,1,1,3
j5lm9sky8m,Rw~8j70*kl]q,30,1,13,5
PVc5diveWp,"!<zW?Z,bNJzv",30,1,13,5
YzBageXGlv,0%I_E&bsW.Om,30,1,5,4
f0WO1L8NDI,!SI;3TxI@dCL,25,0,9,5
Repak0oTBp,qlxsxPezE*QO,27,0,4,4
nlNWlapy3x,nWDa{qwtLGfg,32,1,5,5
ipHKgoJBK1,FG<%&26aW.mA,37,1,0,5
eKlXKZ4K7g,:0~_-Hx|:ULu,29,1,12,5
tT2OpSoEQ5,q@nLTE57>;o:,37,1,0,5
0FlAyBLc0r,3ATsV91p>'%v,21,1,3,3
4EbvmaEV2g,"@L`qgXKq,\9w",40,1,6,5
Rd8xfb4Oj4,"fl6w,*xODld6",22,1,0,3
EjbOKcX5dv,<@K%@|F)mz'E,32,1,5,5
H2FeimYyvS,Kc!4t@!q3^9f,33,1,11,8
7CwEGs1Kpj,^zsMI%(:}&EJ,24,1,4,3
k8uKsoLsOj,C&5D=~!5>DDW,30,1,13,5
Opj5VarhJv,r&(<T-F:1K(E,27,0,6,5
x7ESPle7bA,@t1W$/n2684y,29,1,12,5
FOSPRNUSxt,s@/gAr78FzuF,32,1,5,5
QgNM9ZOStG,>HpkFwa5*mKH,25,0,3,4
ojActnFp4m,"uC=[[D6""lxCw",25,1,10,5
KCxxCHclIR,_=<./B0L1c7Y,20,0,1,2
XrWVNIHwNO,"f4Qbt#*YtJ,M",26,0,13,3
rbyG7oTlrN,5rx`jm<b%H6r,25,0,5,4
Q1tPcasPG9,<];81MgNcv4n,45,0,6,4
WNUjPHIHEo,6x8/p8Dv'<iq,4,1,3,0
eOIAWrzfCy,",9ABf~ObxQXK",28,0,12,5
TV74TKy4Mc,@F6/)w1jA%8g,21,1,7,3
t1rf3CAzWF,"Vf""f7R5mnymz",4,1,3,0
iXPIWFvQIL,"-L\cJaQdx""#~",25,0,3,4
DbKeUfuqTk,>h=\'<]K>xsL,22,1,1,3
g71mV86Vna,n3=7v$d|/NV[,25,0,3,4
QEWxnwkbzN,7ZB#zK4N6G'_,29,0,6,5
PgN0G1rsul,m]UF-HHSKPbp,25,0,1,3
pTNjyv6lr3,vdL}#e6e?BfK,26,1,15,4
nnolHZClCi,K1p<1c)<3*<w,25,1,12,5
6mznMlrEXQ,"(*=Vy&~:J\,i",23,0,1,3
qV1fjiTvkV,\EH[Gs@/+DX4,25,0,1,4
u75Kf36nqw,N;hL'x!IpXAO,29,1,12,5
57tjQDjU59,c$XYo5~IB<=7,32,1,5,8
lf5E1hLO07,Vgw[$8{$e*#c,4,1,3,0
CgUum0ezrG,f=$g*dSxl-t8,25,0,9,5
frUaRrSTZ1,wKz8BzD=Mpgj,22,1,1,3
1VvXxvlnUA,"q""eWxi47\,Q@",20,1,14,2
ezcFyupjhg,"av""fA%O\:'Ki",40,1,6,5
wnGIvnFxo4,",k*>1<>QePrF",4,1,3,0
eYS8uAX8RC,j`=z(;3Z%DD~,25,1,10,5
bL0mvrb2AC,$jaQu!/8taa-,23,0,1,3
TxlWnXy5x7,&d#&lxwqRUub,25,0,9,5
0jqhKcDUAD,"duu?{>~""1eeo",31,1,9,5
yWTruH9K3k,=bJO*-xZ3D8{,32,1,5,5
aXWXRcgtkB,c(sa;)Q+wP51,27,0,6,5
4rzzB0ea4g,"E}&T.otsw^?,",33,1,11,8
REP2Q5z8wL,hw9(H-Mq6q]O,30,1,5,4
qDXs6TxMSF,NKq7P<Sh\&.v,23,0,1,3
TOXj2TXT4O,jh2eq-1{ymyo,21,1,3,3
M2kEsYbTPS,?@jl*:oAPad},32,1,5,5
bZTtFHWXrk,u.j]AJz!Z-In,31,1,9,5
bbhmGRM2OT,"y|C4V[WIw\g""",21,1,7,3
Z44bJqXDgn,V>636v:00n}$,32,1,5,5
u74wwNR4tc,e3uP5UA?'(;|,30,0,9,3
z3N6Gi1V7W,8z?Da0G$|H\b,32,1,5,8
itUw0T6zRK,Q#['fw3JUw0b,22,1,1,3
q12N9mRjrg,Yz)#nY(<\uU},30,1,13,5
nj8UoTWbZ4,d@F{ekc9/+l!,33,1,11,8
djNCIEU6YK,T3mL.gPuo|ul,31,1,11,8
wDYIOnvWwv,"c_/$""%sYE(G7",25,0,9,5
r1McfCl7P7,XGagJ@^/xJ]},38,1,10,6
4XTo5or3nc,}>2Ndy]7b#m#,30,0,12,4
9BcxBjJtwh,zI|96}g-@d)t,25,0,14,4
0RjaaqtBHt,%%-i^B/E8e90,32,1,5,8
DHAXLBnzob,"HT:i"">wbq9:1",32,1,5,5
IcOecQEG1S,=)cG7F[1s3!!,26,0,13,3
TzBjzd6lOC,"\+UVLwv,Xp__",25,0,9,5
7BR6l1xUWU,rG+A=0g:T12?,22,1,0,3
FtR8ibqnHW,?JYOXirqWNA\,30,0,3,4
RWOE90x3qg,A)a024W;}kms,32,1,5,8
IrHcGa1lYK,D.eTcXh'_V(N,21,1,3,3
ZMQFr7FjKn,M&b>_qGu3+wa,40,1,6,5
k91ktwYmSv,`t6.Q`\-Lh4',20,1,7,3
dMzzOvCAss,}8(7bQH%XC%d,25,0,9,5
qtGYz0TyCO,~lpg9ll.u>l8,24,1,12,3
SkYNv0TgpP,!$XO3EFl|vH(,45,1,11,5
zO7iD34WGg,!nqtjy$#6U)o,28,1,14,4
OVZgAxjsRZ,"E""(unMu6ca[h",23,0,1,3
fVoSrRwxDY,>E(8.b0]#6qV,30,1,13,5
o12w1yd1Ce,G!QXxbj'&6f*,32,1,5,5
vwVsHbAxyR,"HBbgB""Jj5(`C",4,1,3,0
jj8sCigrFt,zsTG>N>|S)BB,30,1,13,5
TsVcz8WlMc,tAoidJ]UAGbF,28,0,12,4
GcUJCEN2w7,NJ@\5x;~dd##,20,1,7,3
5s21EcUtRc,)F/][G{j[Ege,32,1,5,8
xvHIZdbNei,j}1nc>l9j(E>,22,1,1,3
c6QUmukM8H,9L`$9cis:muS,28,1,14,4
872nx8xegA,(j'h^6?^o~C',38,1,10,6
7aqFg7SUWL,V[l}Y*kY*f}t,38,1,10,6
bdCFAbI7A9,l`7?y68_ZT)_,26,1,15,3
Q2pf6Tl3Kn,@N3d$:Ru9;>/,28,0,12,4
mvNc0TZx4l,ats-_\mWj<C<,37,1,0,5
N8vhwDNwr6,@o%>6jatmg1*,32,1,5,5
83zdPexKpk,"\ti!,GOw{|So",27,0,0,4
ZGbpcUJWGz,9?V?n\/^ttEv,45,0,6,4
ibFiqCZi77,"m\BLYa-""~i|g",27,0,4,4
FKTG38JqbM,_uu)F]~%eL2',25,0,5,4
9LIAM6Ck0P,vTE<FjNR-$~{,30,0,12,4
e1PsniscGV,ROpAZVhk]B+&,4,1,3,0
O87yEdCYgF,'luJm\a4R4<X,28,0,0,4
NB6FA7ppVe,"p`bgk,1SlUV0",25,1,12,5
EURY20wKR8,coH91=~E#z5i,30,1,13,5
kRaqwIrPrt,?1R;lT1^La|},29,1,12,5
ksSNRDQBgN,e;aH=OgJomKn,33,1,11,8
dSyNZmOzCK,GZpxGB[_uoCZ,20,1,7,3
b2IjMGqvJD,#'*v#R%;x7';,4,1,3,0
NhNYqpVZpY,"{,l%e,/qb+yn",30,1,7,5
4bxpwZvA7U,5/K3w_\tm]ky,27,0,6,5
Tke3QXBAsT,<p626eM5!wX5,29,1,7,3
qUhoK9B8mJ,"_#Z@(rM6K""[#",25,0,5,4
TxGnQEU9HB,e]@cx4-Nptu5,29,1,7,3
